/*C3*/SET SCHEMA PUBLIC
CONNECT USER SA
/*C4*/SET SCHEMA PUBLIC
CONNECT USER SA
/*C3*/INSERT INTO FLOW_METRICS VALUES(1339019177,'demo','personalization','targetting','ABC','18','flowlet-A','1','in',-1207828384)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','targetting','XYZ','28','flowlet-A','2','out',-614994128)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','targetting','XYZ','28','flowlet-A','2','ops',-747772336)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','targetting','XYZ','28','flowlet-B','1','in',-351183272)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','targetting','XYZ','28','flowlet-B','1','out',-1998032696)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','targetting','XYZ','28','flowlet-B','1','ops',498672808)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','targetting','XYZ','28','flowlet-B','2','in',1272942208)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','targetting','XYZ','28','flowlet-B','2','out',892044488)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','targetting','XYZ','28','flowlet-B','2','ops',-1229542608)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','targetting','XYZ','28','flowlet-C','1','in',645869424)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','targetting','XYZ','28','flowlet-C','1','out',1252931672)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','targetting','XYZ','28','flowlet-C','1','ops',2018079560)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','targetting','XYZ','28','flowlet-C','2','in',303809712)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','targetting','XYZ','28','flowlet-C','2','out',492414192)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','targetting','XYZ','28','flowlet-C','2','ops',139034296)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','targetting','XYZ','28','flowlet-D','1','in',-1875969320)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','targetting','XYZ','28','flowlet-D','1','out',1248875848)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','targetting','XYZ','28','flowlet-D','1','ops',-1000529160)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','targetting','XYZ','28','flowlet-D','2','in',410809648)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','targetting','XYZ','28','flowlet-D','2','out',1741771992)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','targetting','XYZ','28','flowlet-D','2','ops',331423408)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','smart-explorer','XYZ','28','flowlet-A','1','in',-587941576)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','smart-explorer','XYZ','28','flowlet-A','1','out',-153313304)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','smart-explorer','XYZ','28','flowlet-A','1','ops',-1721938200)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','smart-explorer','XYZ','28','flowlet-A','2','in',-226762648)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','smart-explorer','XYZ','28','flowlet-A','2','out',-1251612224)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','smart-explorer','XYZ','28','flowlet-A','2','ops',-1946051336)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','smart-explorer','XYZ','28','flowlet-B','1','in',771964792)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','smart-explorer','XYZ','28','flowlet-B','1','out',-1486410056)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','smart-explorer','XYZ','28','flowlet-B','1','ops',907125488)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','smart-explorer','XYZ','28','flowlet-B','2','in',557116520)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','smart-explorer','XYZ','28','flowlet-B','2','out',-485524104)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','smart-explorer','XYZ','28','flowlet-B','2','ops',1563307784)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','smart-explorer','XYZ','28','flowlet-C','1','in',1511926728)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','smart-explorer','XYZ','28','flowlet-C','1','out',1067691400)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','smart-explorer','XYZ','28','flowlet-C','1','ops',1462293760)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','smart-explorer','XYZ','28','flowlet-C','2','in',1085447928)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','smart-explorer','XYZ','28','flowlet-C','2','out',433604032)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','smart-explorer','XYZ','28','flowlet-C','2','ops',-619328880)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','smart-explorer','XYZ','28','flowlet-D','1','in',-1023420792)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','smart-explorer','XYZ','28','flowlet-D','1','out',165811288)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','smart-explorer','XYZ','28','flowlet-D','1','ops',-1344572088)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','smart-explorer','XYZ','28','flowlet-D','2','in',13122136)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','smart-explorer','XYZ','28','flowlet-D','2','out',1984706592)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','smart-explorer','XYZ','28','flowlet-D','2','ops',-705384336)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','indexer','XYZ','28','flowlet-A','1','in',787730288)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','indexer','XYZ','28','flowlet-A','1','out',-884868080)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','indexer','XYZ','28','flowlet-A','1','ops',1856464064)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','indexer','XYZ','28','flowlet-A','2','in',-674870232)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','indexer','XYZ','28','flowlet-A','2','out',397222528)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','indexer','XYZ','28','flowlet-A','2','ops',-304775040)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','indexer','XYZ','28','flowlet-B','1','in',1403354328)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','indexer','XYZ','28','flowlet-B','1','out',-1184599336)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','indexer','XYZ','28','flowlet-B','1','ops',-1549409352)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','indexer','XYZ','28','flowlet-B','2','in',-1074141640)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','indexer','XYZ','28','flowlet-B','2','out',1686082096)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','indexer','XYZ','28','flowlet-B','2','ops',-1661604120)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','indexer','XYZ','28','flowlet-C','1','in',-1812086832)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','indexer','XYZ','28','flowlet-C','1','out',-473826632)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','indexer','XYZ','28','flowlet-C','1','ops',28619848)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','indexer','XYZ','28','flowlet-C','2','in',-1530232720)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','indexer','XYZ','28','flowlet-C','2','out',1503277216)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','indexer','XYZ','28','flowlet-C','2','ops',-1385144792)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','indexer','XYZ','28','flowlet-D','1','in',708344816)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','indexer','XYZ','28','flowlet-D','1','out',-1800706648)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','indexer','XYZ','28','flowlet-D','1','ops',1803348432)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','indexer','XYZ','28','flowlet-D','2','in',780302656)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','indexer','XYZ','28','flowlet-D','2','out',1377335424)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','indexer','XYZ','28','flowlet-D','2','ops',-479251968)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','targetting','ABC','18','flowlet-A','1','in',-1291150768)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','targetting','ABC','18','flowlet-A','1','out',-1366947704)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','targetting','ABC','18','flowlet-A','1','ops',1509141096)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','targetting','ABC','18','flowlet-A','2','in',2103303704)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','targetting','ABC','18','flowlet-A','2','out',1642182944)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','targetting','ABC','18','flowlet-A','2','ops',-1985566168)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','targetting','ABC','18','flowlet-B','1','in',892395744)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','targetting','ABC','18','flowlet-B','1','out',807096048)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','targetting','ABC','18','flowlet-B','1','ops',-1430001952)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','targetting','ABC','18','flowlet-B','2','in',-1709494904)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','targetting','ABC','18','flowlet-B','2','out',714304704)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','targetting','ABC','18','flowlet-B','2','ops',-1986444688)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','targetting','ABC','18','flowlet-C','1','in',957719168)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','targetting','ABC','18','flowlet-C','1','out',-663470864)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','targetting','ABC','18','flowlet-C','1','ops',-509668912)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','targetting','ABC','18','flowlet-C','2','in',-956615280)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','targetting','ABC','18','flowlet-C','2','out',-2103783728)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','targetting','ABC','18','flowlet-C','2','ops',-1186463448)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','targetting','ABC','18','flowlet-D','1','in',288258488)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','targetting','ABC','18','flowlet-D','1','out',-798972512)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','targetting','ABC','18','flowlet-D','1','ops',-279456024)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','targetting','ABC','18','flowlet-D','2','in',-1764727064)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','targetting','ABC','18','flowlet-D','2','out',850474248)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','targetting','ABC','18','flowlet-D','2','ops',1429513864)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','smart-explorer','ABC','18','flowlet-A','1','in',903985272)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','smart-explorer','ABC','18','flowlet-A','1','out',1691060928)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','smart-explorer','ABC','18','flowlet-A','1','ops',-877110600)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','smart-explorer','ABC','18','flowlet-A','2','in',-1276430512)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','smart-explorer','ABC','18','flowlet-A','2','out',820587376)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','smart-explorer','ABC','18','flowlet-A','2','ops',-565704008)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','smart-explorer','ABC','18','flowlet-B','1','in',2127237400)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','smart-explorer','ABC','18','flowlet-B','1','out',-637604576)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','smart-explorer','ABC','18','flowlet-B','1','ops',-9516928)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','smart-explorer','ABC','18','flowlet-B','2','in',-905912920)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','smart-explorer','ABC','18','flowlet-B','2','out',384699560)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','smart-explorer','ABC','18','flowlet-B','2','ops',-1081359464)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','smart-explorer','ABC','18','flowlet-C','1','in',-1244625632)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','smart-explorer','ABC','18','flowlet-C','1','out',-192532216)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','smart-explorer','ABC','18','flowlet-C','1','ops',953875912)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','smart-explorer','ABC','18','flowlet-C','2','in',923634544)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','smart-explorer','ABC','18','flowlet-C','2','out',-1530752616)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','smart-explorer','ABC','18','flowlet-C','2','ops',-777320304)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','smart-explorer','ABC','18','flowlet-D','1','in',-2087232672)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','smart-explorer','ABC','18','flowlet-D','1','out',-946693304)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','smart-explorer','ABC','18','flowlet-D','1','ops',-968381104)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','smart-explorer','ABC','18','flowlet-D','2','in',-1299629120)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','smart-explorer','ABC','18','flowlet-D','2','out',32204824)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','smart-explorer','ABC','18','flowlet-D','2','ops',404585984)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','indexer','ABC','18','flowlet-A','1','in',-639685440)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','indexer','ABC','18','flowlet-A','1','out',484924872)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','indexer','ABC','18','flowlet-A','1','ops',1361879488)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','indexer','ABC','18','flowlet-A','2','in',-1611002928)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','indexer','ABC','18','flowlet-A','2','out',-496976520)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','indexer','ABC','18','flowlet-A','2','ops',-1377411408)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','indexer','ABC','18','flowlet-B','1','in',1642125864)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','indexer','ABC','18','flowlet-B','1','out',57991208)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','indexer','ABC','18','flowlet-B','1','ops',-211815240)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','indexer','ABC','18','flowlet-B','2','in',1184251760)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','indexer','ABC','18','flowlet-B','2','out',-437191152)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','indexer','ABC','18','flowlet-B','2','ops',-2001905880)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','indexer','ABC','18','flowlet-C','1','in',-1955329280)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','indexer','ABC','18','flowlet-C','1','out',-412368080)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','indexer','ABC','18','flowlet-C','1','ops',812943112)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','indexer','ABC','18','flowlet-C','2','in',-819646544)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','indexer','ABC','18','flowlet-C','2','out',1046580904)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','indexer','ABC','18','flowlet-C','2','ops',294289200)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','indexer','ABC','18','flowlet-D','1','in',1855007112)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','indexer','ABC','18','flowlet-D','1','out',2017074200)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','indexer','ABC','18','flowlet-D','1','ops',1877375904)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','indexer','ABC','18','flowlet-D','2','in',-596567008)
INSERT INTO FLOW_METRICS VALUES(1339019178,'demo','personalization','indexer','ABC','18','flowlet-D','2','out',-914669800)
